customer_id,card_age_months,avg_monthly_transactions,avg_transaction_amount,months_since_last_transaction,transaction_trend,unique_merchant_count,international_usage,complaint_count,churned
5417,7,18.0,62.0,0,0.244,16,0,1,0
5418,64,18.0,55.36,0,0.623,8,1,0,0
5419,64,11.2,22.57,3,0.147,18,0,0,1
5420,2,16.0,49.6,0,0.58,9,1,0,0
5421,42,11.0,72.89,3,0.881,4,0,0,0
5422,54,21.0,109.53,0,0.423,14,0,0,0
5423,16,13.0,21.77,2,-0.691,24,0,0,0
5424,18,21.0,0.89,1,-0.836,20,0,0,0
5425,59,14.0,48.07,0,0.624,22,1,0,0
5426,16,18.0,40.32,0,-0.483,24,0,0,0
5427,6,15.0,3.34,0,0.751,21,0,1,0
5428,57,10.0,60.06,1,-0.608,22,0,0,0
5429,47,12.0,170.22,0,0.822,18,0,0,0
5430,48,16.0,30.87,1,0.61,20,0,0,0
5431,42,15.0,134.86,2,0.763,5,0,0,0
5432,60,15.0,100.63,0,-0.535,1,0,0,0
5433,4,15.0,10.58,2,0.757,23,0,0,0
5434,2,12.0,92.87,0,0.175,6,1,0,0
5435,59,6.5,23.12,5,-0.832,20,0,0,1
5436,27,18.0,150.52,0,0.862,4,0,0,0
5437,27,15.0,12.6,0,-0.611,19,1,1,0
5438,7,7.7,6.28,6,-0.573,17,0,1,1
5439,63,8.6,12.64,4,0.408,6,1,1,1
5440,46,22.0,3.69,1,0.166,5,0,0,0
5441,63,18.0,23.15,0,0.806,6,0,1,0
5442,12,16.0,19.96,2,-0.386,1,0,0,0
5443,13,10.0,32.29,0,-0.917,18,0,0,0
5444,43,8.0,37.3,0,0.99,15,0,0,0
5445,17,12.0,9.38,2,-0.375,16,1,0,0
5446,63,10.4,34.28,4,-0.676,23,0,0,1
5447,36,16.0,15.18,0,0.969,9,0,0,0
5448,8,11.0,7.8,1,0.126,22,1,0,0
5449,69,10.0,74.03,0,-0.702,22,1,0,0
5450,36,23.0,1.38,0,0.672,5,0,0,0
5451,28,13.0,27.57,1,0.891,11,0,0,0
5452,47,13.0,9.36,0,0.763,5,0,0,0
5453,30,3.8,92.06,5,-0.603,6,0,0,1
5454,23,6.5,44.86,3,-0.895,2,0,0,1
5455,16,16.0,3.75,1,-0.257,10,1,1,0
5456,14,4.6,34.2,6,-0.29,22,0,0,1
5457,71,13.0,21.0,0,-0.188,4,0,0,0
5458,52,11.0,12.83,4,0.598,14,0,1,0
5459,37,20.0,22.4,0,-0.981,3,0,1,0
5460,29,16.0,101.53,1,0.35,13,0,0,0
5461,67,14.0,3.58,0,0.97,23,0,0,0
5462,15,12.0,62.69,0,-0.202,15,1,1,0
5463,47,19.0,146.77,2,-0.03,16,0,0,0
5464,46,11.0,35.66,0,0.256,5,1,0,0
5465,52,15.0,139.07,1,-0.429,10,0,0,0
5466,19,19.0,142.38,0,0.437,3,0,1,0
5467,21,16.0,56.43,2,-0.594,16,1,0,0
5468,64,13.0,36.51,1,-0.87,8,1,0,0
5469,37,13.0,80.29,0,0.603,16,0,1,0
5470,27,12.0,148.78,0,-0.647,5,1,0,0
5471,55,13.0,68.37,0,0.463,11,0,2,0
5472,29,10.0,14.11,1,0.743,19,0,1,0
5473,20,15.0,102.91,1,-0.908,16,0,1,0
5474,25,14.0,181.61,3,0.413,14,1,0,0
5475,70,18.0,31.69,1,0.292,11,0,0,0
5476,63,14.0,71.76,0,0.248,14,0,0,0
5477,36,6.7,25.37,5,-0.409,16,0,0,1
5478,2,10.7,3.12,4,-0.909,18,0,0,1
5479,22,17.0,25.83,0,-0.803,3,0,0,0
5480,16,4.4,5.49,4,-0.454,3,0,0,1
5481,18,15.0,67.17,2,-0.188,1,0,0,0
5482,69,13.0,52.35,0,0.836,12,0,1,0
5483,54,15.0,2.05,0,0.368,7,0,1,0
5484,30,11.0,3.82,0,-0.948,11,0,1,0
5485,45,19.0,18.13,2,0.839,13,0,2,0
5486,19,12.0,81.96,0,0.441,14,0,1,0
5487,34,20.0,8.14,0,-0.015,22,1,0,0
5488,13,18.0,13.75,0,-0.074,12,0,1,0
5489,43,13.0,142.91,0,0.866,6,0,0,0
5490,62,17.0,47.4,1,0.1,6,0,1,0
5491,22,15.0,58.19,6,0.006,7,0,1,0
5492,52,21.0,36.5,1,0.549,6,1,0,0
5493,52,8.9,11.11,5,0.186,9,0,2,1
5494,36,16.0,17.19,2,-0.502,21,1,0,0
5495,19,22.0,53.38,0,0.998,17,0,1,0
5496,38,9.2,26.23,4,-0.438,17,0,0,1
5497,70,12.0,30.95,0,0.366,15,0,0,0
5498,57,5.9,50.83,3,-0.021,1,0,0,1
5499,20,14.0,31.07,2,-0.756,14,0,0,0
5500,9,4.8,1.38,3,0.918,2,0,0,1
5501,32,9.0,109.83,0,-0.329,20,0,0,0
5502,4,12.9,12.24,3,0.314,22,0,1,1
5503,50,10.0,175.57,1,0.475,7,1,0,0
5504,5,14.0,127.0,0,-0.211,13,0,0,0
5505,20,6.1,9.0,4,-0.479,21,0,0,1
5506,37,16.7,131.27,4,-0.882,7,0,0,1
5507,22,14.0,115.27,1,0.903,18,1,0,0
5508,58,20.0,252.05,0,0.164,6,1,1,0
5509,68,15.0,67.98,0,0.433,19,0,1,0
5510,44,20.0,160.18,1,-0.062,9,0,0,0
5511,34,7.7,45.87,3,-0.534,10,0,0,1
5512,42,16.0,115.9,1,0.991,4,0,1,0
5513,9,19.0,56.56,0,0.935,21,0,0,0
5514,7,15.0,158.85,0,0.72,21,0,2,0
5515,68,10.0,43.8,1,0.832,12,0,1,0
5516,19,13.0,80.04,1,0.15,13,0,0,0
5517,31,11.0,149.31,1,-0.264,18,0,0,0
5518,35,14.0,32.93,0,-0.314,13,0,0,0
5519,57,16.0,1.61,0,0.867,20,0,0,0
5520,61,21.0,7.2,0,0.918,23,0,0,0
5521,31,15.0,214.34,0,-0.119,18,0,0,0
5522,53,19.0,123.91,0,0.214,5,0,0,0
5523,32,17.0,39.63,3,0.611,16,0,1,0
5524,66,12.0,194.5,1,0.405,21,0,0,0
5525,59,11.0,12.32,1,0.739,21,1,0,0
5526,10,18.0,7.06,0,0.217,23,0,0,0
5527,2,10.0,55.19,1,0.165,10,0,0,0
5528,66,14.0,28.89,0,-0.248,14,0,0,0
5529,60,9.7,11.77,5,-0.853,23,1,0,1
5530,17,16.0,79.49,0,-0.889,15,1,0,0
5531,16,16.0,9.75,2,-0.696,11,0,0,0
5532,16,15.0,90.43,2,-0.884,8,0,0,0
5533,46,14.0,26.73,0,0.07,17,0,1,0
5534,39,17.0,259.37,6,-0.193,3,0,0,0
5535,31,15.0,99.25,0,-0.947,1,0,1,0
5536,1,8.0,62.35,0,-0.956,7,0,0,0
5537,11,18.0,15.64,0,0.046,21,1,1,0
5538,4,7.8,112.84,3,0.098,2,0,0,1
5539,71,19.0,2.01,0,-0.925,10,0,0,0
5540,26,14.0,15.17,1,0.34,18,0,0,0
5541,50,20.0,2.25,0,-0.748,7,0,1,0
5542,12,17.0,203.8,1,-0.011,5,1,0,0
5543,65,10.0,123.09,1,-0.682,4,0,0,0
5544,47,14.0,182.33,0,-0.922,14,0,2,0
5545,53,19.0,75.32,0,-0.575,24,0,1,0
5546,71,22.0,1.67,0,-0.072,3,1,1,0
5547,2,11.4,100.85,3,0.488,13,1,0,1
5548,24,7.7,22.94,4,-0.469,3,1,0,1
5549,4,12.0,27.55,0,0.37,8,1,0,0
5550,19,19.0,20.06,4,0.725,18,0,0,0
5551,26,12.0,20.28,0,-0.46,19,0,0,0
5552,40,8.0,96.76,0,0.044,4,0,0,0
5553,50,21.0,17.77,1,-0.181,10,1,1,0
5554,43,18.0,15.07,2,-0.945,3,0,0,0
5555,67,14.0,71.84,0,-0.216,12,0,0,0
5556,12,18.0,20.34,0,-0.246,24,0,0,0
5557,67,12.0,0.79,3,0.244,6,0,1,0
5558,27,16.0,161.09,4,0.733,19,0,0,0
5559,54,19.0,22.57,0,0.344,23,0,0,0
5560,66,20.0,86.73,2,-0.289,4,0,0,0
5561,49,14.0,37.98,0,-0.102,3,1,0,0
5562,16,8.0,8.64,0,0.774,18,1,0,0
5563,2,13.0,65.07,0,0.278,8,0,1,0
5564,60,15.0,15.8,1,-0.22,24,0,0,0
5565,54,19.0,20.37,0,0.2,2,0,0,0
5566,30,18.0,1.98,0,0.289,7,0,0,0
5567,38,27.0,0.99,0,-0.035,11,0,0,0
5568,28,10.0,43.25,0,0.731,6,0,1,0
5569,25,11.0,3.57,0,0.625,19,0,0,0
5570,10,15.0,14.1,0,0.049,3,0,0,0
5571,60,6.8,90.65,3,0.917,13,0,0,1
5572,42,16.0,5.19,0,0.906,20,0,0,0
5573,40,7.0,20.62,2,0.932,24,1,0,0
5574,42,14.0,77.79,0,-0.559,2,0,1,0
5575,47,12.0,129.42,0,-0.793,5,0,0,0
5576,37,15.0,2.84,0,0.238,15,0,2,0
5577,22,13.5,9.53,4,0.455,10,0,1,1
5578,57,16.0,29.45,0,-0.386,6,1,0,0
5579,27,9.4,17.9,4,0.075,14,0,0,1
5580,41,13.0,20.42,1,0.296,21,0,0,0
5581,34,8.2,11.47,6,-0.073,1,0,1,1
5582,32,2.6,11.91,4,0.083,9,0,0,1
5583,66,11.0,6.34,3,-0.85,10,0,0,1
5584,12,10.0,10.7,0,0.988,22,0,1,0
5585,40,19.0,56.0,0,-0.243,21,0,0,0
5586,10,16.0,20.73,0,-0.59,11,0,0,0
5587,48,11.0,30.62,1,-0.04,22,0,0,0
5588,20,14.0,31.86,1,-0.365,19,0,1,0
5589,39,12.0,6.97,0,-0.217,9,0,0,0
5590,60,24.0,102.72,2,0.126,12,0,0,0
5591,66,13.0,187.91,0,-0.443,20,0,0,0
5592,65,15.0,18.35,0,0.333,6,0,0,0
5593,51,12.0,20.92,1,-0.137,16,0,1,0
5594,36,8.5,38.55,4,-0.832,13,0,0,1
5595,24,15.0,5.04,1,0.774,6,0,1,0
5596,27,18.0,142.72,5,-0.045,13,0,1,0
5597,2,8.9,3.18,6,0.846,15,0,1,1
5598,31,12.0,79.02,1,-0.239,18,0,0,0
5599,57,17.0,20.68,0,0.085,16,0,0,0
5600,66,16.0,23.43,0,0.747,9,0,0,0
5601,29,19.0,9.11,3,-0.076,18,0,0,0
5602,15,15.0,62.36,0,0.266,10,1,0,0
5603,12,11.0,95.08,0,-0.506,12,0,0,0
5604,28,13.0,180.03,0,-0.524,5,0,0,0
5605,24,13.0,24.17,0,0.085,2,0,0,0
5606,21,14.0,58.24,0,0.226,9,0,0,0
5607,10,15.0,32.17,0,0.312,18,0,0,0
5608,18,17.0,48.97,1,0.537,24,1,0,0
5609,14,15.0,10.67,0,0.845,1,1,2,0
5610,34,3.1,23.32,5,-0.52,14,0,0,1
5611,58,14.0,113.46,1,0.239,3,0,0,0
5612,22,15.0,119.55,3,-0.114,23,0,1,0
5613,70,18.0,39.63,0,-0.822,11,0,0,0
5614,36,21.0,16.13,0,-0.093,22,0,0,0
5615,45,11.0,108.72,0,0.581,18,0,0,0
5616,36,4.1,255.99,4,-0.842,2,0,0,1
5617,22,15.0,28.41,0,0.212,22,0,1,0
5618,61,21.0,154.91,3,-0.18,17,0,0,0
5619,56,15.0,246.12,4,0.308,3,0,0,0
5620,33,10.0,30.21,0,0.643,21,0,0,0
5621,45,19.0,75.59,0,0.083,7,0,1,0
5622,36,15.0,52.21,1,-0.392,3,0,0,0
5623,20,13.0,76.85,2,-0.82,15,1,0,0
5624,18,9.0,10.04,1,-0.423,4,0,1,0
5625,38,18.0,27.41,0,-0.271,15,0,0,0
5626,67,18.0,3.89,2,0.283,3,0,0,0
5627,23,12.0,56.99,0,-0.223,11,0,0,0
5628,16,9.0,156.79,0,-0.195,3,0,1,0
5629,59,19.0,49.3,0,-0.419,20,0,0,0
5630,69,12.0,4.38,4,-0.274,18,1,0,0
5631,68,9.0,159.88,1,-0.468,14,0,0,0
5632,21,16.0,8.56,1,0.468,21,0,0,0
5633,70,13.0,128.7,0,0.966,9,0,0,0
5634,12,20.0,75.15,4,0.469,15,0,1,0
5635,16,13.0,60.7,0,-0.853,8,0,0,0
5636,14,17.0,53.04,0,0.265,8,1,0,0
5637,61,14.1,4.7,6,0.406,8,0,1,1
5638,71,16.0,41.69,0,0.556,24,0,1,0
5639,46,21.0,13.14,2,0.525,14,0,0,0
5640,32,10.0,50.89,0,0.017,6,0,0,0
5641,15,24.0,35.58,0,-0.475,13,1,0,0
5642,44,14.0,68.31,0,-0.759,7,0,0,0
5643,17,8.6,140.49,5,-0.983,15,0,0,1
5644,41,14.0,26.87,0,-0.997,10,0,0,0
5645,54,13.0,57.54,0,0.872,12,0,0,0
5646,44,17.0,119.89,3,0.216,5,0,0,0
5647,5,15.0,5.85,4,0.148,22,0,0,0
5648,27,12.0,96.64,0,-0.247,3,0,1,0
5649,43,17.0,16.42,0,0.597,5,0,0,0
5650,31,12.0,46.63,0,-0.56,12,0,0,0
5651,17,18.0,286.07,2,0.476,3,0,0,0
5652,54,13.0,248.31,0,-0.274,21,0,1,0
5653,62,14.0,22.77,2,0.416,1,1,0,0
5654,32,14.0,8.48,1,0.413,17,1,1,0
5655,40,8.0,167.02,0,-0.369,10,0,0,0
5656,13,25.0,134.39,1,0.869,6,0,2,0
5657,35,21.0,57.43,1,0.015,24,1,0,0
5658,5,11.0,1.98,1,-0.485,20,0,0,0
5659,29,8.0,83.49,2,0.348,13,0,0,0
5660,70,12.0,10.52,0,0.502,15,0,0,0
5661,25,20.0,171.9,1,0.901,23,0,0,0
5662,22,8.2,21.1,4,-0.853,21,0,0,1
5663,66,11.0,57.29,1,0.08,2,0,1,0
5664,45,15.0,19.8,0,-0.019,21,1,1,0
5665,69,15.0,38.67,2,-0.38,2,0,0,0
5666,1,14.0,84.3,0,0.536,17,0,1,0
5667,44,15.0,40.64,0,-0.611,19,0,1,0
5668,39,5.0,63.47,3,-0.344,1,0,0,1
5669,54,13.0,74.9,0,0.532,5,0,0,0
5670,29,5.1,2.02,3,-0.045,20,0,2,1
5671,54,19.0,56.01,0,-0.728,16,0,0,0
5672,16,15.0,56.9,0,0.789,22,0,0,0
5673,20,8.6,20.71,3,0.462,5,0,2,1
5674,46,8.0,23.38,0,0.125,23,1,0,0
5675,67,17.0,3.9,4,0.219,23,0,0,0
5676,65,17.0,35.45,0,0.252,10,1,0,0
5677,58,14.0,24.62,6,-0.001,21,0,1,0
5678,53,12.0,181.03,3,0.489,10,0,0,0
5679,1,21.0,67.28,0,0.431,1,0,0,0
5680,66,18.0,36.98,2,-0.994,9,0,0,0
5681,29,17.0,84.29,1,-0.779,18,0,0,0
5682,70,6.5,70.05,3,-0.949,7,0,0,1
5683,8,16.0,39.29,1,-0.662,19,0,0,0
5684,29,4.6,2.99,6,-0.855,22,0,1,1
5685,51,13.0,91.0,0,-0.612,16,0,1,0
5686,33,13.0,5.68,1,0.077,21,0,0,0
5687,3,16.0,112.84,0,0.339,6,0,2,0
5688,60,16.0,24.4,0,0.837,10,0,0,0
5689,35,15.0,61.01,0,0.479,5,0,0,0
5690,69,13.0,80.92,0,-0.937,13,0,1,0
5691,20,14.0,2.15,0,-0.063,12,0,0,0
5692,39,16.0,29.13,0,0.351,24,1,0,0
5693,4,4.3,32.65,5,-0.37,17,0,0,1
5694,19,19.0,113.09,0,-0.262,2,0,0,0
5695,45,21.0,75.9,0,0.606,5,0,1,0
5696,43,14.7,60.55,5,-0.906,22,0,0,1
5697,13,13.0,5.18,1,0.079,10,0,0,0
5698,13,21.0,4.47,0,0.609,1,0,0,0
5699,60,18.0,75.01,2,0.595,12,0,0,0
5700,57,10.0,30.5,0,-0.759,14,0,0,0
5701,52,15.0,39.42,0,0.69,23,1,2,0
5702,53,6.0,55.63,0,-0.845,8,0,1,0
5703,43,9.0,255.87,0,0.848,17,1,0,0
5704,42,19.0,4.17,1,-0.567,11,0,0,0
5705,26,12.0,6.92,1,-0.77,20,1,0,0
5706,23,18.0,106.08,2,-0.852,2,1,0,0
5707,43,17.0,1.24,2,-0.313,5,1,0,0
5708,28,13.0,35.92,0,-0.303,18,0,0,0
5709,9,20.0,89.26,0,0.052,9,0,0,0
5710,20,10.0,13.03,0,0.466,9,1,0,0
5711,56,16.0,12.42,1,0.02,10,0,1,0
5712,39,6.3,17.14,4,0.958,21,0,1,1
5713,51,12.0,9.75,0,-0.579,21,0,0,0
5714,12,6.8,37.09,5,-0.579,4,1,0,1
5715,55,16.0,13.4,0,0.41,17,0,0,0
5716,11,10.5,10.96,4,-0.372,12,0,1,1
5717,26,7.9,24.5,3,-0.657,3,0,0,1
5718,42,16.0,205.3,0,0.585,4,0,0,0
5719,27,16.0,147.12,0,-0.548,23,0,1,0
5720,11,23.0,119.93,0,0.498,7,0,1,0
5721,38,12.0,45.42,0,-0.587,23,0,0,0
5722,43,10.0,21.21,1,0.879,23,1,1,0
5723,19,21.0,73.4,1,-0.41,11,0,1,0
5724,64,8.0,29.62,2,0.499,4,0,1,0
5725,6,10.0,90.28,1,0.683,20,0,0,0
5726,46,18.0,0.98,0,-0.755,6,0,0,0
5727,42,6.8,34.55,4,-0.864,1,0,0,1
5728,65,14.0,24.69,0,0.197,1,0,0,0
5729,59,8.3,11.77,3,0.24,6,0,0,1
5730,52,14.0,65.05,0,0.246,1,0,0,0
5731,47,16.0,64.44,0,-0.088,15,1,0,0
5732,7,18.0,2.27,0,0.869,1,0,0,0
5733,11,11.0,177.04,0,0.384,6,0,0,0
5734,61,11.0,26.95,0,-0.852,24,0,0,0
5735,68,16.0,149.63,0,0.57,9,0,2,0
5736,25,18.0,52.58,0,-0.449,6,0,0,0
5737,12,7.0,63.44,0,0.446,17,0,0,0
5738,26,12.0,193.91,0,-0.882,23,0,0,0
5739,12,12.0,103.62,1,0.533,18,0,1,0
5740,43,14.0,9.05,1,0.086,23,0,0,0
5741,51,12.0,0.31,6,0.442,20,0,0,0
5742,37,13.0,22.14,0,-0.011,1,0,0,0
5743,46,20.0,40.23,3,0.602,16,0,0,0
5744,53,19.0,79.04,0,0.894,16,1,1,0
5745,13,21.0,64.91,0,0.485,1,0,0,0
5746,54,5.0,22.51,1,0.488,7,0,0,0
5747,57,11.0,46.85,0,-0.567,14,0,0,0
5748,4,14.0,63.15,0,-0.291,15,0,0,0
5749,49,13.0,43.26,0,-0.75,6,0,1,0
5750,7,6.0,70.07,1,0.065,23,0,0,0
5751,11,14.0,39.84,0,-0.107,17,0,0,0
5752,54,17.0,45.26,0,-0.411,17,1,0,0
5753,45,4.5,89.09,6,-0.862,6,0,0,1
5754,23,14.0,29.58,0,0.863,13,0,0,0
5755,28,11.0,84.56,0,0.211,24,0,2,0
5756,57,16.0,24.45,1,-0.35,11,1,0,0
5757,26,10.0,24.19,0,-0.305,19,0,0,0
5758,25,13.0,156.77,0,-0.209,10,0,0,0
5759,54,7.3,50.63,5,0.623,2,0,0,1
5760,29,10.0,158.67,0,-0.579,20,0,0,0
5761,36,14.0,313.08,1,0.713,8,1,0,0
5762,14,6.7,0.01,0,-0.377,15,0,2,1
5763,35,15.0,245.01,0,0.742,9,0,0,0
5764,30,17.0,6.38,0,0.792,13,1,0,0
5765,17,15.0,4.38,1,0.393,22,0,3,0
5766,67,17.0,87.61,0,0.789,23,0,1,0
5767,30,18.0,25.86,0,0.494,15,1,0,0
5768,45,10.0,149.92,2,-0.711,15,0,0,0
5769,51,16.0,47.18,1,0.912,1,0,0,0
5770,47,17.0,29.28,1,-0.62,5,0,0,0
5771,53,10.0,4.58,0,-0.011,15,0,0,0
5772,64,15.0,37.49,0,-0.233,22,0,0,0
5773,38,5.1,9.49,4,-0.304,14,0,0,1
5774,64,12.0,4.78,1,0.567,6,1,0,0
5775,7,22.0,66.59,0,-0.418,6,1,1,0
5776,22,13.0,227.22,1,0.075,23,0,1,0
5777,41,25.0,28.58,0,-0.327,20,0,0,0
5778,10,16.0,21.17,0,0.787,5,1,0,0
5779,57,12.0,5.66,0,-0.69,22,0,0,0
5780,7,16.0,15.15,1,-0.649,9,0,0,0
5781,50,11.0,20.13,1,-0.778,20,0,0,0
5782,52,13.0,25.31,0,0.516,20,0,0,0
5783,33,6.7,43.6,4,-0.677,7,0,1,1
5784,1,15.0,7.32,0,0.066,16,1,0,0
5785,53,12.0,3.61,2,0.534,17,0,1,0
5786,60,18.0,160.06,0,-0.769,23,0,0,0
5787,34,4.7,74.36,5,0.861,8,0,0,1
5788,4,15.0,19.56,2,-0.432,18,0,0,0
5789,17,20.0,61.1,0,0.585,20,0,0,0
5790,4,16.0,53.86,4,0.587,13,1,0,0
5791,43,15.0,81.52,2,-0.303,14,0,0,0
5792,4,15.0,117.67,0,0.101,4,0,0,0
5793,1,5.9,11.18,6,0.262,10,0,0,1
5794,71,10.0,64.88,0,-0.169,10,1,1,0
5795,50,16.0,97.18,0,-0.284,6,0,0,0
5796,61,9.5,31.35,4,0.704,7,0,0,1
5797,35,15.0,153.17,2,-0.596,7,0,0,0
5798,8,13.0,40.95,0,0.59,4,0,0,0
5799,24,15.0,97.36,0,-0.593,19,0,1,0
5800,36,19.0,144.3,0,0.4,20,1,0,0
5801,50,18.0,48.86,0,-0.425,9,1,1,0
5802,43,20.0,1.05,0,0.855,23,0,1,0
5803,27,13.0,102.23,0,0.211,19,0,0,0
5804,32,11.0,112.26,2,0.067,16,1,0,0
5805,18,16.0,30.63,0,-0.41,3,0,0,0
5806,28,13.0,15.61,0,0.017,5,0,0,0
5807,29,18.0,229.41,0,-0.868,24,0,1,0
5808,16,7.2,36.31,5,-0.713,5,0,0,1
5809,47,10.0,43.56,0,-0.41,6,0,1,0
5810,59,6.0,175.21,0,0.899,9,0,1,0
5811,31,21.0,31.46,0,-0.064,9,0,0,0
5812,4,11.0,113.09,2,-0.199,22,0,0,0
5813,37,25.0,72.37,0,0.545,12,1,0,0
5814,17,14.0,205.99,5,0.387,16,0,0,0
5815,39,19.0,33.59,1,0.328,16,1,0,0
5816,48,24.0,142.91,0,0.211,5,0,0,0
5817,46,11.0,50.48,1,-0.74,24,1,0,0
5818,48,21.0,38.76,0,-0.219,1,0,0,0
5819,39,15.0,21.89,0,0.802,3,0,0,0
5820,4,12.0,48.27,0,0.919,6,0,0,0
5821,30,8.2,39.72,4,-0.135,8,0,0,1
5822,30,14.0,137.2,0,-0.998,16,0,0,0
5823,22,17.0,73.06,2,-0.001,6,1,1,0
5824,66,8.7,71.72,4,-0.546,14,0,1,1
5825,12,12.0,87.95,1,-0.624,10,0,0,0
5826,36,16.0,19.43,0,-0.432,22,0,0,0
5827,18,10.0,13.83,1,-0.755,4,0,2,0
5828,53,12.0,17.94,0,-0.908,12,0,1,0
5829,71,27.0,9.51,1,-0.111,7,1,0,0
5830,1,16.0,29.26,0,-0.475,7,0,0,0
5831,58,13.0,63.66,0,-0.488,16,0,1,0
5832,6,11.0,46.2,2,-0.557,1,0,0,0
5833,70,10.0,68.22,0,-0.007,16,1,0,0
5834,44,14.0,26.41,0,0.466,3,0,0,0
5835,24,8.3,7.89,4,0.314,15,0,0,1
5836,19,5.0,8.25,3,0.952,6,1,1,1
5837,18,20.0,55.11,1,0.828,13,0,0,0
5838,30,18.0,10.77,6,-0.165,20,0,0,0
5839,42,7.2,16.65,4,0.626,8,1,0,1
5840,33,4.3,11.16,4,-0.631,12,0,0,1
5841,12,15.0,65.22,0,-0.575,23,0,1,0
5842,27,13.0,57.34,0,0.402,14,0,1,0
5843,39,21.0,28.79,0,-0.567,16,0,0,0
5844,9,6.1,5.56,3,-0.098,14,0,0,1
5845,21,8.9,11.13,4,-0.356,16,1,0,1
5846,29,18.0,38.34,2,-0.535,6,1,0,0
5847,33,13.0,214.71,0,-0.691,4,0,3,0
5848,62,11.0,18.95,0,0.224,20,0,0,0
5849,15,10.0,12.73,0,-0.888,24,0,1,0
5850,2,14.0,14.96,1,0.405,19,0,0,0
5851,52,11.0,73.89,6,0.789,8,0,0,0
5852,44,24.0,147.68,0,-0.313,4,0,0,0
5853,54,20.0,4.69,1,-0.174,3,0,0,0
5854,18,20.0,83.01,3,0.181,13,0,1,0
5855,3,16.0,40.95,0,0.332,4,1,0,0
5856,7,14.0,104.64,3,0.09,11,0,0,0
5857,43,19.0,32.84,1,0.381,16,0,1,0
5858,38,12.0,0.31,1,0.617,15,1,0,0
5859,37,15.0,68.89,2,0.98,2,0,1,0
5860,58,14.0,99.01,0,-0.215,15,1,0,0
5861,33,11.0,139.38,1,0.169,6,0,0,0
5862,59,10.0,50.51,0,-0.248,15,0,0,0
5863,11,13.0,7.81,0,-0.524,13,0,0,0
5864,68,15.0,27.71,1,0.995,3,1,0,0
5865,68,22.0,92.02,0,-0.972,19,0,0,0
5866,22,20.0,40.92,2,-0.871,12,1,0,0
5867,66,20.0,72.09,1,0.166,12,0,0,0
5868,44,11.0,0.28,1,0.42,17,0,0,0
5869,6,7.0,3.46,4,0.458,24,0,0,1
5870,42,13.0,68.58,0,0.407,8,0,1,0
5871,25,13.0,20.57,0,0.577,13,0,0,0
5872,57,10.0,29.48,0,0.489,12,0,0,0
5873,55,20.0,61.66,2,0.092,16,0,0,0
5874,16,18.0,7.13,4,-0.06,21,0,0,0
5875,14,18.0,107.28,0,0.441,11,0,0,0
5876,39,18.0,9.36,2,0.465,20,0,0,0
5877,28,14.0,79.29,0,-0.335,9,0,0,0
5878,51,12.0,20.78,1,-0.994,19,0,0,0
5879,49,19.0,18.06,0,-0.371,20,0,0,0
5880,9,9.0,103.31,0,0.069,8,0,1,0
5881,58,15.0,48.2,0,0.052,13,1,1,0
5882,45,19.0,13.8,0,-0.24,2,0,0,0
5883,22,18.0,0.15,5,0.865,19,0,1,0
5884,32,13.0,216.79,0,-0.047,13,0,2,0
5885,69,9.0,33.87,0,-0.722,19,1,1,0
5886,69,8.9,20.49,6,-0.613,11,0,0,1
5887,42,10.0,3.1,0,-0.811,24,0,1,0
5888,53,15.0,134.89,0,-0.463,2,0,0,0
5889,59,17.0,9.09,1,-0.391,8,0,0,0
5890,39,15.0,24.52,0,-0.332,7,1,1,0
5891,15,8.7,16.19,3,0.672,1,0,0,1
5892,71,13.0,99.68,0,0.531,14,0,0,0
5893,29,16.0,26.73,6,-0.008,8,0,0,0
5894,3,16.0,45.49,0,-0.111,1,1,0,0
5895,10,21.0,33.59,1,-0.244,17,0,1,0
5896,29,15.0,22.42,1,-0.973,21,0,0,0
5897,35,12.0,175.46,1,0.839,24,0,0,0
5898,6,19.0,95.64,0,-0.417,4,1,0,0
5899,12,8.4,6.66,3,0.684,6,0,0,1
5900,38,9.0,48.54,0,0.482,1,0,0,0
5901,19,11.0,95.54,0,-0.771,3,0,0,0
5902,67,23.0,52.02,2,-0.374,21,0,1,0
5903,8,17.0,40.85,0,-0.031,2,0,1,0
5904,8,9.0,4.49,0,-0.476,17,0,1,0
5905,47,16.0,6.73,0,-0.196,9,0,0,0
5906,4,13.0,16.88,0,-0.435,8,0,1,0
5907,51,9.0,43.22,0,0.271,19,0,1,0
5908,67,23.0,261.95,6,-0.279,15,0,0,0
5909,45,14.0,97.25,1,-0.307,6,1,0,0
5910,8,11.1,4.68,6,-0.457,24,0,0,1
5911,16,8.4,44.53,3,0.603,6,1,0,1
5912,67,20.0,99.79,0,0.292,8,0,0,0
5913,9,19.0,32.09,0,0.442,3,0,0,0
5914,60,19.0,24.04,0,-0.212,12,0,0,0
5915,71,16.0,52.71,3,0.679,20,0,0,0
5916,15,15.0,43.93,1,-0.167,8,0,0,0
5917,71,15.0,18.49,0,-0.647,11,0,0,0
5918,41,17.0,30.39,6,0.021,15,0,0,0
5919,22,14.0,47.17,2,-0.11,13,0,0,0
5920,24,22.0,52.04,2,-0.817,24,0,0,0
5921,44,14.0,45.53,0,0.325,22,0,0,0
5922,1,15.0,112.29,0,0.624,13,0,0,0
